student_id,semester,age,gender,level,faculty,city_type,sleep_hours,study_hours,screen_hours_academic,screen_hours_leisure,physical_activity_hours,academic_pressure,social_support,financial_stress,gpa,exam_period,anxiety_score,depressive_symptoms,stress_level,burnout_risk
1136,2023S1,20,M,L2,Gestion,Urbain,5.8,5.1,0.0,1.5,4.0,5,3,2,8.7,0,3.7,2.5,3,Faible
1136,2023S1,19,M,L2,Gestion,Rural,7.7,3.5,4.1,5.0,0.0,1,1,4,12.9,0,3.7,3.7,2,Faible
1137,2023S1,17,F,L3,Ingénierie,Urbain,6.5,3.9,2.6,5.4,2.3,3,4,5,13.7,0,5.5,4.3,3,Faible
1137,2023S2,26,F,M1,Ingénierie,Rural,7.0,4.4,2.8,1.5,0.0,5,5,3,13.7,1,5.2,4.6,3,Faible
1138,2024S2,21,F,L1,Sciences,Urbain,7.4,3.4,2.8,5.2,4.5,1,4,3,16.5,1,2.0,3.7,2,Faible
1138,2023S1,17,F,M2,Lettres,Urbain,3.6,7.2,4.0,5.4,1.5,1,4,1,13.7,0,4.1,1.8,4,Moyen
1139,2024S2,17,F,L2,Gestion,Rural,7.4,5.7,0.9,5.3,2.7,5,3,3,12.7,1,3.8,2.0,3,Faible
1139,2023S2,18,M,L3,Sciences,Rural,6.8,6.0,0.4,4.3,1.8,4,5,1,18.0,0,3.4,1.0,2,Faible
1140,2023S1,20,M,L2,Lettres,Urbain,5.4,5.6,1.3,4.6,4.7,1,3,5,6.0,1,3.6,3.6,2,Faible
1140,2024S1,22,M,Bac,Ingénierie,Urbain,8.1,4.8,5.2,7.4,0.2,5,2,2,18.0,0,3.5,2.6,3,Faible
1141,2023S2,24,M,Bac,Lettres,Rural,7.7,2.1,2.7,2.8,3.1,2,4,2,17.2,0,2.0,1.4,2,Faible
1141,2024S1,19,M,L3,Sciences,Urbain,6.0,6.7,4.4,5.8,0.4,2,1,2,11.6,0,5.6,5.7,3,Faible
1142,2024S2,17,F,L2,Sciences,Rural,3.4,8.7,4.4,4.8,0.0,3,4,5,9.9,1,3.0,4.5,4,Moyen
1142,2024S2,19,F,L3,Sciences,Urbain,6.2,5.8,4.2,1.3,2.3,4,1,5,10.0,0,4.1,4.4,4,Moyen
1143,2023S2,19,M,L1,Sciences,Rural,4.9,2.9,4.4,1.2,0.2,5,3,4,11.1,1,5.4,4.2,4,Moyen
1143,2024S2,21,F,L1,Lettres,Urbain,3.2,5.7,2.6,4.3,0.0,4,5,3,15.6,0,6.8,4.9,2,Faible
1144,2024S1,27,F,L1,Gestion,Rural,7.1,2.9,4.7,0.8,0.0,4,4,5,6.0,1,5.1,3.8,3,Faible
1144,2023S1,20,M,L3,Gestion,Urbain,8.4,3.5,4.2,0.0,1.4,5,2,3,18.0,0,4.1,4.2,4,Moyen
1145,2023S1,20,M,L1,Lettres,Urbain,6.2,0.0,0.6,10.6,3.4,1,4,2,12.0,1,2.6,3.7,2,Faible
1145,2023S1,25,F,L3,Sciences,Urbain,6.7,7.2,3.6,2.1,0.0,2,1,3,15.5,0,5.1,5.9,3,Faible
1146,2023S2,23,M,L1,Droit,Rural,8.2,5.1,3.2,5.8,3.6,3,1,4,8.3,1,3.0,3.8,4,Moyen
1146,2024S2,20,F,L3,Droit,Rural,6.5,5.6,4.3,4.5,1.2,1,1,2,14.2,0,3.5,4.8,3,Faible
1147,2024S1,19,M,Bac,Ingénierie,Urbain,5.4,6.1,3.5,8.7,0.4,4,5,3,13.2,0,4.6,1.0,3,Faible
1147,2024S2,22,F,Bac,Sciences,Urbain,3.2,5.5,3.1,7.8,3.8,4,2,4,13.7,0,6.0,5.7,5,Moyen
1148,2024S2,19,M,L2,Gestion,Rural,7.4,6.5,6.3,5.1,3.4,5,2,3,9.9,1,6.8,3.8,4,Moyen
1148,2024S2,22,F,L2,Ingénierie,Rural,6.9,7.2,4.6,1.2,3.2,2,1,4,10.9,0,4.6,4.5,2,Faible
1149,2023S1,27,M,Bac,Lettres,Urbain,7.6,4.4,3.6,7.1,2.3,2,2,3,8.3,1,3.5,2.1,2,Faible
1149,2024S1,27,F,M1,Sciences,Rural,3.0,1.2,1.5,1.5,0.4,3,2,2,14.3,0,6.9,1.9,2,Faible
1150,2024S1,25,F,L1,Médecine,Rural,9.2,2.8,3.7,6.1,3.9,1,3,2,16.0,0,4.4,2.0,1,Faible
1150,2024S2,22,F,L1,Médecine,Urbain,5.2,5.7,2.0,2.0,2.0,3,2,1,12.8,0,5.6,2.9,3,Faible
1151,2023S1,20,F,Bac,Sciences,Urbain,7.8,2.4,0.5,3.0,2.2,4,1,4,6.0,0,4.6,3.5,3,Faible
1151,2023S1,21,F,L1,Ingénierie,Urbain,3.6,4.4,2.8,8.7,2.6,4,5,3,16.1,1,4.5,2.4,4,Moyen
1152,2024S1,22,F,L1,Sciences,Rural,5.2,9.5,2.9,4.5,3.5,2,3,3,12.4,0,1.2,2.8,4,Moyen
1152,2023S1,27,M,L1,Médecine,Urbain,5.5,6.6,5.4,2.4,0.0,4,2,3,6.0,0,5.0,1.1,3,Faible
1153,2023S1,19,M,L3,Lettres,Rural,4.9,0.5,5.3,3.6,1.9,1,3,5,6.9,0,4.9,4.2,2,Faible
1153,2023S1,24,F,L1,Ingénierie,Urbain,5.1,9.2,4.7,4.5,1.3,1,4,4,8.8,0,2.2,3.2,3,Faible
1154,2023S2,20,M,L3,Lettres,Rural,8.6,7.2,3.3,2.3,4.2,3,3,3,12.0,1,4.3,4.1,3,Faible
1154,2024S2,24,F,Bac,Sciences,Rural,5.8,5.8,3.4,5.3,4.6,1,3,1,8.9,0,2.8,1.8,2,Faible
1155,2024S1,26,F,L1,Gestion,Urbain,9.3,4.8,4.5,2.4,2.4,4,3,2,9.3,0,4.3,2.5,3,Faible
1155,2024S1,26,F,Bac,Droit,Urbain,7.8,1.7,4.7,0.0,0.0,5,2,5,14.7,0,4.1,4.4,3,Faible
1156,2023S2,19,M,L3,Ingénierie,Urbain,3.5,3.8,4.1,3.6,1.1,2,3,5,15.6,1,4.0,4.7,4,Moyen
1156,2024S2,26,F,L2,Droit,Rural,5.8,0.5,4.4,2.8,0.0,2,5,2,14.8,0,3.7,4.1,2,Faible
1157,2024S1,23,M,L3,Médecine,Rural,5.8,6.4,3.4,4.3,3.5,2,2,5,7.1,1,2.9,3.8,3,Faible
1157,2023S1,27,F,L1,Ingénierie,Urbain,5.0,4.9,3.0,3.6,1.1,5,1,1,14.8,1,6.5,3.8,4,Moyen
1158,2024S1,25,F,L3,Lettres,Urbain,8.0,3.0,0.0,5.7,3.8,4,4,1,10.6,0,4.0,2.3,1,Faible
1158,2023S1,20,F,L2,Sciences,Urbain,7.5,6.5,2.9,5.4,1.2,1,1,2,17.9,1,1.8,3.3,2,Faible
1159,2023S2,24,M,Bac,Sciences,Urbain,9.3,5.2,2.2,0.0,1.7,4,2,4,12.8,1,3.4,1.7,3,Faible
1159,2023S1,19,M,L1,Gestion,Urbain,5.7,7.8,3.7,3.9,1.4,3,1,5,15.6,1,5.4,4.6,3,Faible
1160,2024S1,23,M,L1,Lettres,Urbain,6.9,3.6,2.3,3.1,0.0,4,4,3,13.7,0,4.1,2.3,2,Faible
1160,2024S1,19,M,L2,Lettres,Urbain,5.8,7.3,3.7,3.4,0.0,4,3,3,13.3,1,5.8,4.6,3,Faible
1161,2024S1,23,M,Bac,Sciences,Urbain,5.7,4.9,0.1,0.4,5.0,2,1,1,10.9,0,2.5,1.7,2,Faible
1161,2023S2,27,M,L3,Droit,Urbain,7.4,3.0,1.8,0.0,0.9,4,2,4,15.6,0,4.1,3.2,2,Faible
1162,2023S2,26,F,L2,Gestion,Rural,9.4,5.7,2.2,7.0,3.1,5,5,4,14.8,0,4.2,2.0,2,Faible
1162,2024S2,26,M,L2,Droit,Urbain,7.7,4.6,1.6,3.5,5.9,2,4,5,11.0,0,6.3,3.5,2,Faible
1163,2024S1,27,F,L1,Ingénierie,Urbain,7.5,5.4,9.1,4.6,1.4,3,1,5,10.7,0,3.2,3.9,4,Moyen
1163,2023S1,27,M,L2,Gestion,Urbain,6.2,2.5,0.0,2.6,2.7,5,5,2,9.9,1,5.8,3.2,3,Faible
1164,2023S2,22,M,Bac,Lettres,Urbain,7.5,0.0,4.7,1.1,2.4,5,4,1,14.5,0,5.0,1.0,3,Faible
1164,2024S1,18,M,Bac,Ingénierie,Rural,7.9,3.5,5.3,2.9,2.5,3,1,2,12.7,1,6.0,5.6,3,Faible
1165,2024S1,27,F,L3,Droit,Urbain,5.1,5.6,2.7,2.0,2.7,1,2,2,12.9,0,5.2,1.9,3,Faible
1165,2023S2,19,M,L1,Ingénierie,Urbain,6.4,5.6,4.1,5.2,0.2,4,5,4,10.9,0,4.1,4.2,2,Faible
1166,2024S2,22,M,L1,Ingénierie,Urbain,5.8,3.6,4.6,4.7,0.0,4,5,5,16.4,0,3.6,4.1,4,Moyen
1166,2023S2,20,F,Bac,Droit,Urbain,5.4,5.0,3.7,5.3,1.9,1,1,3,7.5,1,2.1,4.5,3,Faible
1167,2023S2,22,F,L1,Droit,Urbain,7.7,3.7,0.3,4.8,4.1,3,1,2,14.3,0,4.0,2.1,2,Faible
1167,2023S1,17,M,Bac,Ingénierie,Urbain,6.0,4.2,4.2,0.1,3.4,1,2,1,14.9,1,4.7,2.5,2,Faible
1168,2023S1,26,M,L1,Sciences,Urbain,7.0,7.0,5.2,3.3,0.0,2,2,2,11.0,1,5.1,4.0,3,Faible
1168,2024S2,17,F,L2,Lettres,Rural,7.0,1.8,7.2,2.4,2.9,2,3,3,7.7,0,3.3,3.1,2,Faible
1169,2024S1,19,F,L1,Droit,Urbain,5.9,8.3,1.0,4.3,2.4,2,1,3,13.1,0,3.9,2.5,3,Faible
1169,2023S2,24,F,M2,Gestion,Urbain,4.3,4.8,3.2,2.7,2.2,1,2,1,15.6,0,5.4,3.5,2,Faible
1170,2024S2,24,F,L1,Gestion,Rural,5.8,8.5,3.4,4.6,2.2,5,1,3,17.3,0,4.2,6.1,5,Moyen
1170,2023S1,27,M,L1,Lettres,Urbain,7.0,8.2,3.3,4.7,2.5,2,2,3,14.0,0,1.0,2.9,3,Faible
1171,2023S2,20,M,L2,Sciences,Rural,6.7,0.0,0.5,3.5,2.0,1,4,3,10.2,0,4.7,3.5,1,Faible
1171,2024S1,22,M,Bac,Droit,Rural,3.6,4.9,5.5,4.6,1.1,2,2,2,14.1,1,3.2,3.7,3,Faible
1172,2023S1,24,F,M1,Ingénierie,Urbain,7.4,2.5,5.3,4.8,1.7,2,2,1,13.5,0,2.9,2.5,2,Faible
1172,2023S1,23,M,L2,Gestion,Urbain,5.5,4.2,4.2,4.2,0.0,4,4,2,13.0,1,5.4,4.1,3,Faible
1173,2023S1,27,F,Bac,Médecine,Urbain,7.1,5.4,2.7,4.7,2.8,1,4,1,9.3,1,2.6,3.4,1,Faible
1173,2024S2,23,F,L3,Médecine,Rural,7.4,7.4,3.1,5.3,2.7,4,3,3,13.8,1,5.8,2.6,4,Moyen
1174,2024S1,20,F,Bac,Gestion,Urbain,7.0,2.3,3.0,3.3,4.5,3,2,3,13.4,1,7.4,4.8,3,Moyen
1174,2023S2,25,F,M2,Droit,Rural,8.9,9.6,1.0,2.5,2.9,2,4,5,18.0,0,2.3,3.4,2,Faible
1175,2024S2,26,F,M1,Gestion,Rural,7.7,3.3,4.8,4.7,1.7,2,3,3,12.3,1,3.8,4.6,2,Faible
1175,2024S2,22,F,L2,Lettres,Rural,5.7,1.8,3.5,2.8,2.7,4,3,1,17.1,0,4.5,3.0,2,Faible
1176,2024S2,27,F,Bac,Sciences,Rural,5.8,6.7,4.7,4.0,1.5,1,1,4,16.2,1,4.2,4.1,3,Faible
1176,2023S1,19,F,Bac,Lettres,Rural,6.2,4.8,4.0,3.7,1.0,5,4,1,12.1,0,4.1,2.6,3,Faible
1177,2024S1,21,M,L1,Ingénierie,Rural,5.8,8.9,1.7,7.4,0.0,5,5,3,15.7,1,4.5,4.0,5,Moyen
1177,2024S2,21,F,Bac,Sciences,Urbain,6.8,2.5,1.8,5.5,2.6,3,4,3,9.6,1,3.5,1.9,3,Faible
1178,2023S2,21,M,L1,Sciences,Rural,4.7,4.9,5.9,6.5,2.7,1,4,4,11.4,1,3.5,3.7,3,Faible
1178,2024S1,24,F,M1,Gestion,Rural,8.2,7.0,4.5,4.8,3.9,1,3,3,10.4,0,2.4,4.3,2,Faible
1179,2023S2,25,M,L1,Droit,Urbain,6.4,2.8,2.8,4.6,4.2,4,4,5,11.5,0,1.8,3.7,3,Faible
1179,2024S1,25,M,L2,Gestion,Urbain,8.2,7.1,4.5,4.8,2.5,2,4,4,6.0,0,3.5,1.3,3,Faible
1180,2023S2,22,M,L2,Ingénierie,Urbain,4.6,5.3,1.9,3.1,0.1,2,3,2,17.4,1,3.9,1.9,3,Faible
1180,2023S1,22,M,M1,Sciences,Urbain,4.6,2.5,5.5,1.7,0.2,1,3,5,11.1,1,3.3,4.1,3,Faible
1181,2024S2,25,F,Bac,Médecine,Urbain,7.8,7.0,1.1,5.2,2.3,5,1,1,14.4,0,4.5,2.2,3,Faible
1181,2023S2,20,F,L1,Sciences,Urbain,5.4,4.1,3.9,5.0,3.3,3,1,5,12.7,0,4.6,4.9,4,Moyen
1182,2024S1,22,F,L3,Ingénierie,Rural,4.9,6.9,3.3,6.9,3.4,4,4,5,11.2,0,4.6,2.8,3,Faible
1182,2024S2,20,F,L3,Gestion,Urbain,7.9,3.1,3.5,5.7,1.3,1,4,3,8.2,1,3.2,3.9,2,Faible
1183,2024S2,27,F,M1,Droit,Rural,5.2,1.6,4.7,3.1,0.0,3,2,2,9.3,0,3.7,5.6,4,Moyen
1183,2024S1,17,M,L3,Ingénierie,Urbain,6.3,3.6,5.3,1.8,0.2,1,5,4,11.3,0,2.1,3.3,2,Faible
1184,2023S2,23,M,Bac,Sciences,Urbain,5.5,4.3,2.8,4.7,0.0,3,2,5,10.6,0,6.9,3.1,4,Moyen
1184,2023S1,26,M,L2,Lettres,Urbain,7.4,4.9,0.0,4.0,2.5,3,2,3,9.1,0,3.3,3.8,3,Faible
1185,2023S1,27,M,Bac,Gestion,Urbain,6.6,5.6,0.4,2.9,1.6,2,4,5,9.9,1,4.4,4.0,2,Faible
1185,2023S2,22,M,L2,Lettres,Rural,7.6,8.4,2.8,5.1,1.6,4,3,2,13.4,1,7.5,3.4,5,Élevé
1186,2024S2,25,M,L2,Sciences,Rural,4.6,4.3,3.6,1.6,2.7,4,3,4,14.6,1,4.8,5.0,4,Moyen
1186,2024S2,23,M,L2,Ingénierie,Rural,6.6,8.1,4.2,2.8,1.5,2,5,3,8.5,1,4.4,1.7,3,Faible
1187,2024S2,23,F,M1,Droit,Urbain,6.4,6.5,3.8,9.7,4.9,5,3,5,9.4,0,7.9,4.4,4,Moyen
1187,2024S2,18,F,L2,Sciences,Rural,5.3,4.3,5.1,2.0,1.7,4,4,2,12.6,0,2.8,2.1,3,Faible
1188,2023S2,27,M,L1,Gestion,Urbain,4.9,5.1,6.7,4.9,0.0,2,3,1,11.5,0,5.5,4.5,2,Faible
1188,2024S2,25,M,Bac,Sciences,Urbain,6.2,5.3,3.7,6.0,0.0,3,1,1,10.9,0,4.3,1.1,3,Faible
1189,2024S1,26,M,M1,Médecine,Rural,5.9,6.6,4.1,5.7,2.8,3,5,2,14.8,1,3.8,5.0,3,Faible
1189,2024S2,25,F,Bac,Lettres,Rural,8.0,6.9,2.1,5.4,3.0,4,3,4,12.6,1,4.5,3.2,3,Faible
1190,2023S1,22,M,Bac,Médecine,Urbain,7.5,1.7,3.6,4.9,2.9,3,3,5,7.1,1,3.9,2.4,3,Faible
1190,2024S2,19,F,Bac,Lettres,Rural,5.3,6.5,3.9,4.0,0.0,4,1,5,9.6,0,6.9,5.4,4,Moyen
1191,2023S2,17,F,L2,Ingénierie,Rural,5.9,5.3,3.8,6.9,0.7,1,2,2,7.0,0,3.3,3.9,1,Faible
1191,2023S1,20,F,Bac,Droit,Urbain,7.1,5.3,2.1,6.8,4.5,2,4,5,11.5,0,4.6,3.6,2,Faible
1192,2023S2,19,F,M1,Ingénierie,Urbain,7.2,4.2,3.8,6.0,1.7,5,3,4,8.0,0,4.2,4.5,4,Moyen
1192,2023S2,17,F,M2,Sciences,Rural,8.0,5.9,3.7,7.2,1.1,4,1,2,6.7,0,4.4,3.5,4,Moyen
1193,2023S1,19,F,M2,Ingénierie,Rural,6.2,6.3,4.1,5.9,4.1,5,1,1,6.0,0,4.3,2.5,4,Moyen
1193,2023S2,20,F,Bac,Gestion,Urbain,6.5,4.7,2.8,3.3,0.5,2,2,1,18.0,0,1.8,1.9,3,Faible
1194,2023S2,24,F,M1,Lettres,Urbain,3.8,6.5,3.5,2.6,1.4,2,3,3,7.9,1,6.2,3.3,3,Faible
1194,2024S2,25,M,M2,Médecine,Urbain,4.7,3.2,7.4,4.7,3.9,1,2,1,11.1,1,4.2,2.2,4,Moyen
1195,2024S1,19,M,M1,Gestion,Urbain,7.6,4.5,3.6,4.6,4.0,2,5,5,12.2,1,4.8,3.1,3,Faible
1195,2023S2,22,F,L2,Lettres,Urbain,4.8,5.2,5.4,4.9,4.0,3,1,4,12.4,0,3.8,3.7,4,Moyen
1196,2023S2,26,F,L3,Lettres,Urbain,4.0,3.9,6.1,7.1,3.1,5,4,4,13.9,1,7.3,5.1,5,Élevé
1196,2023S2,27,M,Bac,Gestion,Urbain,7.4,3.8,0.9,3.2,5.0,2,1,3,11.8,0,4.1,2.3,2,Faible
1197,2024S2,21,F,M1,Lettres,Rural,5.7,2.6,3.1,3.7,3.4,2,2,5,10.6,1,4.5,3.7,3,Faible
1197,2024S1,22,F,Bac,Gestion,Rural,5.2,5.4,3.2,4.6,2.5,5,4,2,12.7,0,6.4,2.2,3,Faible
1198,2023S1,20,M,L1,Sciences,Rural,4.2,8.4,7.1,3.7,2.0,5,4,3,12.6,0,5.1,1.5,5,Moyen
1198,2024S2,26,M,M2,Sciences,Rural,4.2,5.7,6.9,0.3,1.5,1,1,5,12.2,0,5.6,7.4,3,Faible
1199,2024S2,22,F,L1,Droit,Rural,5.7,4.2,0.9,3.1,0.1,2,4,2,13.9,1,3.2,2.1,2,Faible
1199,2024S1,23,F,Bac,Sciences,Urbain,6.1,7.1,1.7,2.0,0.0,3,3,1,10.1,1,4.3,3.6,3,Faible
1200,2024S1,25,F,M2,Ingénierie,Rural,8.0,4.4,5.7,6.7,3.4,3,1,1,11.4,0,2.4,4.8,2,Faible
1200,2024S2,26,M,M2,Droit,Urbain,6.1,6.0,2.6,2.3,1.8,1,2,2,8.0,0,1.9,1.8,2,Faible
1201,2023S1,23,F,Bac,Sciences,Urbain,5.9,5.6,4.7,3.9,0.7,2,5,3,11.3,0,3.3,4.0,3,Faible
1201,2024S2,22,F,M1,Lettres,Urbain,5.9,1.5,3.1,4.1,5.0,5,2,2,10.1,0,4.8,1.0,3,Faible
1202,2024S1,17,F,L1,Lettres,Urbain,3.1,4.7,1.6,5.0,3.8,3,3,5,15.2,0,5.8,2.5,4,Moyen
1202,2023S1,18,M,L1,Droit,Urbain,5.6,8.8,5.8,4.5,1.8,2,5,2,7.6,0,3.1,3.2,3,Faible
1203,2024S1,17,M,L1,Ingénierie,Rural,7.2,3.4,2.2,4.6,2.9,1,5,5,10.6,1,4.3,3.0,2,Faible
1203,2023S1,25,M,Bac,Ingénierie,Urbain,6.4,7.7,3.3,2.2,2.0,1,2,5,10.4,0,3.2,5.5,2,Faible
1204,2023S2,26,M,L1,Droit,Rural,7.4,6.5,1.5,3.5,1.5,5,1,1,14.0,0,3.9,3.3,3,Faible
1204,2024S1,26,F,Bac,Sciences,Urbain,7.8,3.6,1.5,1.2,3.9,1,1,5,8.2,1,4.2,4.5,2,Faible
1205,2024S1,25,M,M1,Médecine,Rural,4.0,4.7,3.6,4.8,2.4,1,5,4,12.0,0,3.4,2.2,3,Faible
1205,2024S2,23,M,L2,Gestion,Urbain,5.4,2.6,1.8,2.5,0.1,1,2,1,12.2,1,5.8,2.2,3,Faible
1206,2024S1,18,F,M1,Ingénierie,Urbain,7.7,6.4,6.2,6.7,2.5,3,2,1,14.8,0,4.1,1.5,3,Faible
1206,2024S1,22,M,L3,Droit,Urbain,6.4,2.6,4.7,0.0,3.0,5,1,2,9.4,1,3.4,2.3,3,Faible
1207,2023S2,27,M,Bac,Gestion,Urbain,6.1,5.5,4.9,7.8,4.5,5,3,5,8.1,0,5.1,2.6,4,Moyen
1207,2024S1,20,M,M1,Sciences,Urbain,7.7,8.4,3.0,4.5,2.4,5,1,2,13.4,0,3.7,4.6,3,Faible
1208,2023S2,17,F,M1,Sciences,Urbain,5.2,3.4,3.0,3.4,2.1,1,1,5,7.8,0,1.9,4.5,3,Faible
1208,2023S2,17,M,L1,Sciences,Urbain,5.3,5.4,4.3,5.1,2.8,1,3,1,10.4,0,4.7,1.2,2,Faible
1209,2023S2,21,M,Bac,Sciences,Urbain,5.2,1.7,0.0,6.9,0.4,3,1,4,11.3,1,6.1,3.8,4,Moyen
1209,2023S2,18,F,L3,Gestion,Rural,4.4,4.8,2.7,7.8,6.1,1,5,1,13.8,1,3.0,1.8,3,Faible
1210,2023S1,20,F,L3,Sciences,Urbain,6.0,2.7,0.2,4.0,4.9,3,5,3,7.4,0,5.1,5.6,3,Faible
1210,2024S2,17,F,M1,Ingénierie,Urbain,6.6,5.2,3.9,0.0,3.5,5,5,2,11.1,1,6.1,2.5,2,Faible
1211,2023S1,20,M,Bac,Droit,Rural,4.8,3.6,1.4,3.8,2.5,3,5,4,12.1,1,4.8,3.6,3,Faible
1211,2024S1,27,M,Bac,Gestion,Urbain,6.1,2.7,3.3,2.9,0.0,2,5,2,9.4,1,5.1,1.9,2,Faible
1212,2023S1,22,F,L2,Ingénierie,Urbain,5.5,4.4,1.9,5.3,2.0,4,2,5,10.9,0,5.3,4.7,3,Faible
1212,2023S1,26,F,L2,Droit,Urbain,6.2,0.0,6.1,3.2,2.7,1,2,2,14.7,0,4.7,4.6,2,Faible
1213,2024S1,20,F,Bac,Sciences,Urbain,8.3,2.6,7.6,1.7,0.5,5,3,1,10.5,1,3.1,2.9,3,Faible
1213,2024S1,17,M,L1,Droit,Urbain,6.4,9.4,5.2,3.0,1.2,4,4,1,10.9,1,4.7,3.4,4,Moyen
1214,2024S1,23,F,L2,Gestion,Urbain,6.4,4.2,5.3,6.7,1.3,4,5,2,14.7,0,4.7,3.3,2,Faible
1214,2023S1,18,M,L3,Gestion,Urbain,9.2,3.7,3.4,4.3,1.1,5,4,5,11.3,0,3.1,3.7,4,Moyen
1215,2023S1,25,M,L1,Lettres,Rural,5.6,5.4,2.4,6.0,4.5,4,4,5,16.0,1,3.9,4.7,4,Moyen
1215,2024S1,19,M,L1,Médecine,Rural,7.2,6.8,0.0,3.2,1.8,3,5,4,7.1,0,2.2,2.2,2,Faible
1216,2024S2,24,F,L3,Lettres,Rural,5.6,8.0,3.8,6.4,4.0,5,1,1,11.2,0,5.0,1.8,3,Faible
1216,2024S2,24,F,M2,Lettres,Urbain,7.4,4.6,3.0,2.3,1.3,5,3,2,14.3,1,4.3,3.2,3,Faible
1217,2023S2,19,F,Bac,Ingénierie,Urbain,5.0,4.3,3.9,2.5,1.5,3,4,4,9.8,0,3.0,2.9,2,Faible
1217,2024S1,20,F,L1,Ingénierie,Urbain,5.8,5.5,2.2,6.7,2.1,2,1,3,11.3,1,5.6,1.0,3,Faible
1218,2023S2,18,F,M1,Lettres,Urbain,5.5,4.9,0.8,6.6,2.3,2,1,4,15.8,0,4.6,3.0,2,Faible
1218,2024S2,20,M,L1,Médecine,Urbain,4.8,4.4,1.4,0.2,0.4,4,5,3,9.7,0,4.1,1.0,2,Faible
1219,2023S2,27,F,L3,Lettres,Rural,3.3,5.9,6.3,6.0,2.5,5,3,3,13.4,0,6.0,2.8,4,Moyen
1219,2024S1,27,F,L2,Gestion,Urbain,6.9,5.9,7.0,1.3,0.3,3,5,4,14.2,0,3.8,4.1,2,Faible
1220,2024S1,27,F,L1,Gestion,Urbain,5.4,4.9,0.7,6.1,4.8,5,3,1,12.2,0,3.1,2.3,4,Moyen
1220,2024S1,25,F,L2,Sciences,Urbain,5.9,9.6,2.3,6.1,1.2,3,5,4,12.1,1,4.9,3.5,3,Faible
1221,2023S1,18,M,L2,Ingénierie,Rural,6.1,8.5,0.4,7.2,3.3,2,3,4,8.9,0,5.9,3.1,4,Moyen
1221,2023S2,19,F,L2,Médecine,Urbain,4.2,5.8,3.6,7.4,1.2,2,2,1,14.2,1,6.0,3.4,3,Faible
1222,2024S2,27,F,Bac,Gestion,Urbain,5.7,7.1,3.7,4.5,3.9,4,1,1,8.2,0,4.6,5.9,3,Faible
1222,2024S2,27,M,M2,Gestion,Rural,3.8,3.4,3.3,3.5,1.3,3,1,1,13.2,0,4.1,2.8,3,Faible
1223,2024S2,20,F,L1,Gestion,Urbain,5.7,4.8,2.6,4.0,1.9,2,1,1,10.4,1,4.6,3.2,3,Faible
1223,2023S1,21,F,L2,Gestion,Urbain,8.4,6.2,3.9,3.7,1.6,1,3,1,10.8,1,3.2,2.0,1,Faible
1224,2023S1,17,F,M1,Lettres,Rural,5.5,7.5,4.7,3.5,1.6,2,1,1,11.4,0,3.6,1.1,3,Faible
1224,2024S1,23,F,L1,Ingénierie,Rural,4.7,2.7,4.7,3.6,0.0,5,2,4,13.5,0,7.7,4.2,3,Moyen
1225,2024S2,26,F,L3,Gestion,Urbain,5.6,3.4,5.7,6.3,0.9,3,2,2,16.7,0,3.8,4.6,3,Faible
1225,2023S1,23,F,M2,Sciences,Urbain,8.5,4.9,2.9,1.4,2.5,1,4,2,12.3,1,4.1,5.4,1,Faible
1226,2024S1,25,M,L1,Médecine,Urbain,5.7,7.8,2.4,6.2,2.8,2,1,2,9.8,0,4.0,3.0,3,Faible
1226,2024S2,20,F,L1,Ingénierie,Urbain,4.1,4.9,5.2,4.0,0.3,2,5,4,7.7,0,4.6,3.0,3,Faible
1227,2023S2,22,M,M1,Ingénierie,Urbain,3.7,7.0,2.5,1.1,1.0,3,5,1,15.5,0,2.6,3.5,2,Faible
1227,2024S1,27,M,Bac,Ingénierie,Rural,5.7,4.4,3.1,5.2,1.9,1,5,3,12.5,0,4.8,4.7,2,Faible
1228,2023S1,18,F,Bac,Sciences,Urbain,7.4,6.2,2.5,0.9,2.1,3,2,1,11.3,1,4.9,1.7,2,Faible
1228,2023S1,20,F,M1,Médecine,Urbain,6.9,2.6,6.6,4.2,2.6,2,4,5,12.2,0,4.0,4.1,3,Faible
1229,2024S1,18,F,L3,Droit,Urbain,7.8,3.2,4.6,8.2,3.6,4,4,1,14.3,0,5.2,4.3,3,Faible
1229,2024S1,26,M,M2,Ingénierie,Urbain,7.2,4.2,1.5,3.1,2.5,3,2,2,10.8,0,4.4,2.8,2,Faible
1230,2023S1,21,M,Bac,Gestion,Urbain,6.3,2.3,3.5,3.3,0.5,2,4,1,10.0,1,2.2,1.6,2,Faible
1230,2023S2,23,M,Bac,Médecine,Urbain,3.0,2.2,4.2,5.6,3.0,3,5,1,8.1,1,3.8,3.2,4,Moyen
1231,2024S2,17,F,Bac,Ingénierie,Rural,8.2,3.8,1.5,5.3,3.5,2,5,5,8.8,1,3.6,1.7,2,Faible
1231,2023S2,26,M,L2,Sciences,Urbain,4.3,1.7,4.1,5.3,0.0,3,2,3,11.0,0,2.7,5.0,3,Faible
1232,2024S1,26,F,L2,Sciences,Urbain,9.5,4.4,3.2,3.1,2.7,2,5,3,15.2,0,4.3,4.9,1,Faible
1232,2023S2,23,F,L1,Lettres,Urbain,5.2,5.2,1.3,4.9,4.0,1,3,2,10.5,0,3.3,2.1,3,Faible
